customer_tweet_id,agent_tweet_id,customer_text,weak_intent
2079323,2079321,"@AppleSupport @24149 Since updating to iOS 11, voicemail has reverted to “call voicemail” rather than playing within phone app. Ideas?",software_update_issue
400863,400862,iOS11 draining battery like crazy @115858 @AppleSupport need a fix for this soon. Can’t have the iPhone connected to the charger all time,battery_drain
396966,396965,"@AppleSupport Custom alarm, it’s ever since the update it’s always full volume. I’ve used iPhones as my alarm clock since the original iphone.",software_update_issue
396986,396984,@115858 iOS 11.0.2 battery life is terrible! Down 20% and I’ve had my phone unplugged for 1 hour. #ios1102 #fixit #disappointed #wtf,battery_drain
396989,396987,This new iOS update is so cheese. Fix my phone @AppleSupport,software_update_issue
2079375,2079374,It’s the 10th time my iPhone freezes today after the new iOS update 🙃🙃🙃 @115858 about to make me switch back to Android after 5 years 🙃🙃,software_update_issue
396978,396976,"@AppleSupport ios 11 in iphone 7 reduce battery life , fix this problem.",battery_drain
396992,396991,"@115858 iOS11 is so bad! It’s literally destroying my phone, worse battery life apps not working, phone glitching out etc. FIX IT NOW!",battery_drain
398852,398850,@AppleSupport this is the first ever time I'm facing such problems after the upgrade! My battery also started dying so much sooner,software_update_issue
398824,398823,"@AppleSupport since updating my phone to the new iOs, the connection between my phone and Apple TV keeps dropping. Can you help?",software_update_issue
2079457,2079456,@AppleSupport since doing the new iOS update I’m having problem with speaker quality? Has anyone else reported this,software_update_issue
399918,399917,"@115858 2/ support is, it took 48 hours and transferring my case to a 'senior technical guy' to convince them it wasn't a hardware issue. Issue",hardware_issue
398822,398821,Last time there was a new iOS update my phone crashed! New update &amp; my less than a yr old phone died Thanks @115858 #ForNothing #Rediculous,software_update_issue
402265,402264,@AppleSupport Could you please check my batter situation? I’m worried about my iPhone 6s Plus battery life. https://t.co/hNenQqPimR,battery_drain
766234,766235,@AppleSupport Hi now the carrier is gone from my company mobile! How this is possible suddenly? New #ios11 sucks!,software_update_issue
2079427,2079426,@AppleSupport batter is dying with new update ios11.0.2 please fix this. Getting nearly 1% when it is almost 20%. It is disaster,software_update_issue
399951,399950,@115948 @AppleSupport help! Apple music app wont open since i changed my password.,app_issue
399954,399952,@AppleSupport my Apple ID is disabled and idk why? And I’ve been trying to fix it for three days and it’s going nowhere,account_access
400388,400387,"@AppleSupport how do I disable the ""move goal achieved"" fireworks circle animation on watchOS 4? It is really annoying, I want to glance to see what the notification is about and must watch this 5 second animation clip every time.",howto_or_feature
868078,868077,"@AppleSupport I can’t download any apps. I tried restarting, updating, signing out, and nothing works and it’s been happening for days",other_or_unclear
868089,868088,@AppleSupport I don’t know why but my #iphone7 #battery drags too fast after update of #ios11,software_update_issue
396122,396125,@AppleSupport It freezes a lot and then resprings. Battery life also an issue event after switching off all that I can,battery_drain
400410,400409,@115858 my phone has literally been acting like a piece of shit since I updated to iOS 11. I want iOS 10 back immediately.,software_update_issue
400870,400868,Am I only one with the insanely annoying #ios11 bug that renders volume buttons unusable and no currently playing info on home screen @115858,software_update_issue
868066,868065,@AppleSupport battery is dying since update please fix this problem,software_update_issue
395635,395637,@AppleSupport I mean who the hell made IOS 11 its draining battery life 😭,battery_drain
2079492,2079491,"Not sure what @AppleSupport @115858 did with the new update but my phone excessively freezes, music player doesn’t display on screen etc etc",software_update_issue
400928,400927,@AppleSupport the new update is draining my battery!!! What is going on??,battery_drain
396977,396979,@AppleSupport 11.0.2 latest update .,software_update_issue
400877,400876,iOS11 update did not resolve my battery issue... Standby Time and Usage Time are still the same 😒😪 @115858 @AppleSupport #ios11,battery_drain
2079602,2079601,@115858 #iOS11 sucks balls. Phone has never crashed so many times of the two years owning it.,software_update_issue
400832,400831,@AppleSupport Thank you,other_or_unclear
401687,401685,"Dear @115858,
Your update has completely borked my iPhone 5, which now needs to be charged TWICE a day.
Sincerely,
Me",payment_or_refund
400861,400860,@AppleSupport 11.0.2 battery life has gone from 9 hours to max 6 hours now,battery_drain
2079613,2079612,@115858 need answers where are my pictures since new update.,software_update_issue
2077530,2077532,"@AppleSupport Battery drains, won’t hold charge, and screens freeze, go haywire. U do this on purpose so I upgrade, buy ur iPhone 8?",battery_drain
400848,400847,"@115858 please,what have you done about the new update? Battery life is a 3rd quicker! Phone cuts off when answering a call! Please sort.",battery_drain
400851,400850,@AppleSupport  since updating to the useless software. Screen keeps auto rotating. Sort it out,software_update_issue
400846,400845,Yo yall owe me a new phone @115858. IOS 11 broke mine,software_update_issue
391234,391235,"@AppleSupport Of course I don’t. But that’s the whole point of 2FA! If someone discovered my pw, 2FA does nothing. Right?",account_access
401682,401681,@AppleSupport when are these issues going to be fixed with IOS 11 it’s horrible?? Cmon on for the money I pay for Apple iPhone it sucks,software_update_issue
401671,401669,"@AppleSupport 

Ever since your last software update my phone constantly freezes when I open apps and switches itself off. Is it a bug?",software_update_issue
401661,401660,@AppleSupport ok so Daniel and Paul have been very helpful. But the battery issue remains,battery_drain
401650,401649,@AppleSupport iOS 11 is the worst software update going! Phone hasn’t worked properly since installing it. 💩👎🏼 Constant freezing &amp; glitches,software_update_issue
2079690,2079689,"@AppleSupport since updating iOS, I frequently get no service or searching for hours. I’ve restarted, reset network settings, updated iOS",network_connectivity
869447,869445,iOS11 ruined my iPhone @AppleSupport  fix that shit 😡😡😡,software_update_issue
402250,402247,Battery life on #iOS11 is HORRIBLE on all devices! Please @115858 do something ASAP.,battery_drain
2079971,2079970,@AppleSupport how can i go back the the last update? 11.0.2 is battery consuming and so laggy ! Plz fix,howto_or_feature
403095,403094,"@115858 my gf's ipad and ipod are playing up since update it  turns on Bluetooth constantly, also apps not working and websites are paging 😠😠",software_update_issue
872076,872075,@AppleSupport help,other_or_unclear
403105,403104,"@AppleSupport The battery issue is so frustrating, suddenly drained from 39% to 4%! What the hell is wrong with 11.0.2?!",battery_drain
2080104,2080103,"Thanks #iOS11 for this wi-fi issue, going on and off from time to time @115858 #iPhone6",network_connectivity
403091,403088,Dear @AppleSupport: software update installed and trashed my accessibility settings beyond repair. Also I really want the old keyboard back.,software_update_issue
396980,396981,"@AppleSupport The device works perfect on ios 10.3.3 , after ios 11 updates , the performance and battery life reduced . Hope you fix the software.",battery_drain
403581,403579,"@AppleSupport @211524 I’ve been having the same problem since updating to version 11.0.1.  Videos, photos, pages, even typing is slow to load.",software_update_issue
2080052,2080051,"#IOS11 SUCKS!
@115858 worst thing u’ve developed.My battery dies immediately and some apps keep crashing
You guys really nailed it! NOT
#fail",battery_drain
403608,403607,Can @115858 sort out their battery issue plsssssss 😡😡😡😡,battery_drain
869446,869448,"@AppleSupport Well,since I made the software update, my phone is so slow but the battery dies so fast,n the screen freezes all the time like for idk 1 min",battery_drain
404151,404149,@AppleSupport since updating my #iphoneSE to #IOS11 it keeps dropping WiFi signal and router is right next to me 😢,software_update_issue
2080116,2080115,@115858 @AppleSupport I am a stressed out customer. I am locked out of my icloud and phone and no one can help 😤,account_access
872744,872743,@AppleSupport i’m facing a really annoying network issue in my iphone6. I doesn’t run any sim cards (giving me no service/searching always),network_connectivity
404146,404144,"Dear @AppleSupport, Safari crashes every time I try to open it on my Macbook Pro. It starts to load, then down...Suggestions?",app_issue
403553,403552,@AppleSupport please fix the battery draining issue..,battery_drain
404120,404119,"@AppleSupport Yes, Please fix the battery drain issue.",battery_drain
2080285,2080284,"@AppleSupport Since iOS 11 update, battery drain is killing. Fiz this then ask for other issues to address",battery_drain
873675,873674,@AppleSupport recently got iPhone 8. Waze app didn’t transfer to new phone and i am unable to download from App Store. Cloud icon just spins,app_store_issue
874533,874532,Why don't my custom ringtones work after upgrading my iPhone IOS @AppleSupport ???? Grrrrrr,software_update_issue
873670,873669,@AppleSupport it keeps changing from charging to not charging its been 3 hours and not even on 100% yet ??? is this normal,charging_issue
404675,404674,Disappointed with @AppleSupport sent iPhone off for repair as NFC chip is faulty. Comes back. 3rd clean install and still not working 😡,other_or_unclear
404667,404666,"@AppleSupport What's going on with the new update (11.0.2), battery is draining really fast? Any new updates coming soon? #iOS #BatteryDrain",battery_drain
406646,406645,iPadPro charges so slowly. ‘Not charging’ at all via travel adapter. Help @AppleSupport - can go to Apple store &amp; buy something if need be!,charging_issue
403231,403232,"I have the Worst luck with phone between @AppleSupport and @TMobileHelp I always have problems No service, now no battery power😡😡😡😡😡😡",network_connectivity
406628,406627,"@AppleSupport since the new update I can’t make or receive calls, along with a ton of other performance issues. When will this be fixed?",software_update_issue
2080772,2080771,@115858 your new IOS update is faulty. Phone panel now over sensitive &amp; creating lots of cut off phone calls. So annoying . Pls fix,software_update_issue
407101,407098,@AppleSupport @115858 come on my 6s is mad slow now that I updated and it also says no internet when I’m clearly connected.such trash #iOS11,network_connectivity
407095,407094,@115858 thanks for this most recent useless update.. my phone now has now battery life and charges slow,battery_drain
407538,407536,@AppleSupport I believe it to be a glitch in the new update.I had other problems but iOS 11.2 solved them.Please fix this one.,software_update_issue
407068,407066,"Updated to iOS11,since then my phone’s been freezing and shutting off,and often times I can’t make or take calls @AppleSupport what’s wrong?",software_update_issue
407089,407087,iOS 11 killing my battery; Spotify doesn’t play on background; ringtone not adjustable; WhatsApp stuck! What else @115858?? #ios11suck,battery_drain
407516,407514,@115858 iOS 11.0.2 bug report: Mail crashes / freezes when attempting to attach a single photo. #beta release again.,app_issue
876729,876727,"@AppleSupport, are you aware that many people are having issues with bluetooth on iOS 11 and can you confirm that this is going to be fixed?",software_update_issue
428725,428724,Hey @AppleSupport why the hell has my phone been getting extremely hot and the battery life dies so quick ?!?!,battery_drain
400900,407513,@AppleSupport How do I get the Apple heart rate app to show my HR on a watchface? I thought that was a new feature of watchOS 4,howto_or_feature
404669,404671,"@AppleSupport After upgrading, the Iphone battery will discharge immediately. Release 11.2 It’s impossible.",software_update_issue
2080925,2080924,@AppleSupport why is my battery dying now after I downloaded the new update!? New addition to the update...,battery_drain
876726,876725,Sameeee I just updated to iOS 11.2 😡@AppleSupport https://t.co/43udMdeVBL,software_update_issue
2080940,2080939,the new iphone software update isn't allowing me to unlock my phone by pressing the home button ... help! @AppleSupport,software_update_issue
407938,407936,"@AppleSupport Hi, how can I check on my iPhone when the last backup was? I cannot seem to find out with the iOS 11 update.. Please assist",howto_or_feature
877393,877392,iOS 11.0.2 installed. My iPad Air battery draining fast.  Plz sort it out @AppleSupport,battery_drain
407931,407930,"@AppleSupport I updated to iOS 11.1 beta 2 and its no longer happening! But answering your question, that bar appeared on all keyboards in all applications.",software_update_issue
409707,409705,@AppleSupport since i updated to ios 11.02 i have not been getting any text messages &amp; all my sent texts say error on it.,software_update_issue
407935,407934,@AppleSupport is there an issue with the latest software update? It constantly keeps crashing and freezing my apps when I open them! #11.0.2,software_update_issue
877363,877362,"My phone be acting up since the new update @115858 fix this shit, do something!!! 😠😡#ios1102",software_update_issue
2080942,2080941,Is it just me who’s iPhone since updating it keeps crashing and freezing and not opening apps #iPhoneUpdate @AppleSupport,software_update_issue
2081100,2081099,@AppleSupport my iPhone 7 with iOS 11.xx has battery drain issue. There are some fixes??,battery_drain
408457,408456,@AppleSupport downloaded software update on 3 mth old iPhone 7. Battery dead by 1.30pm. #wtf,battery_drain
878561,878560,@AppleSupport how do I update my stickers in iMessage? the bar shows I have 8 updates in the sticker store but can’t find anywhere to update,howto_or_feature
407526,407528,@AppleSupport I need to update my payment method but don't have access to a Mac computer,payment_or_refund
408813,408811,@AppleSupport my sister's iPhone 7 plus is not charging did a hard reset and checked the iOS and it's up to date but still nothing,charging_issue
408834,408833,@AppleSupport it says i will need to generate a verification code. I'm being sent in circles. any way i  can trigger the error to better advise?,account_access
408827,408826,My iPhone 7 has turned into absolute shit since the update 😤😤😤😤 @AppleSupport #apple #ios11update #iOS #ios1102,software_update_issue
408823,408822,@115858 this new update got my phone all kinds of fucked up! 🤦🏾‍♂️😤,software_update_issue
407972,407974,@AppleSupport request a refund for a music purchase,payment_or_refund
408825,408824,"Draining my battery, slowing down my messages, slowing down camera and video.  Really? Not a happy camper! 😡 #iOS11 @AppleSupport @115858",battery_drain
399953,399955,@AppleSupport I reset my password twice still disabled ☹️,account_access
2081382,2081381,@AppleSupport what’s up with the alarm on the new update? Slept through my 8am this morning because my alarm no longer makes noise 🤔😞,software_update_issue
409383,409381,@AppleSupport updated to iOS 11....can’t send videos to my dad who doesn’t have an iPhone. So convenient. 🙃,software_update_issue
409711,409710,@AppleSupport why doesn spotify sync to my doc on my iphone. This new update is terrible.,software_update_issue
879696,879694,"Well done @115858 @AppleSupport, your latest update has given me a watch that lasts 1/2 a day &amp; a phone that lasts 1/3 👏🏻👏🏻👏🏻",software_update_issue
2081361,2081360,"Okay but WHY is my battery dying quicker with iOS 11? @115858 @AppleSupport  This is a 900 dollar device, why y’all playing me?",battery_drain
2081365,2081364,@AppleSupport I can almost seem my battery % fall like a speedometer since the update. It lasts about 2 hrs on a full charge.,software_update_issue
410109,410107,"@AppleSupport I was able to unlock, change my password, log out of all other icloud sessions somehow. what would have caused the issue I was having?",account_access
409395,409397,@AppleSupport Just the wifi option getting stuck on verifying update... Tried now 3 times still same issue,software_update_issue
410103,410101,"I updated to iOS11, my phone keeps restarting every now and then. Any explanation? I have an iPhone6 @AppleSupport",software_update_issue
410098,410097,@115858 help,other_or_unclear
410088,410086,@AppleSupport Serious bug on my iPhone 6s post iOS 11 upgrade! Cutting my productivity in half 😡😑 https://t.co/4THK19kLhw,software_update_issue
410531,410530,"If only battery drain was the most serious issue with @115858 iOS11 ""upgrade"". I can't fucking make or receive calls! @AppleSupport @116333 https://t.co/oPwf4HGmln",battery_drain
410508,410507,Why my phone getting slow using the latest update ios 11.0.2. Moreover the touchscreen isn’t that sensitive than before and somehow the display was stuck and i need end forcefully the app. @AppleSupport,software_update_issue
880870,880869,@115858 battery life with this new update is absolute garbage,battery_drain
880863,880861,"@115858, #highsierra crashing 2xhour, even after update 🙈.. screen blinking, where are you? no improvers, just fails, #getbackapple",software_update_issue
411135,411134,"Dear @AppleSupport, my phone is bricked and your system won't let me book a repair appointment without a confirmation code that has been texted to my phone -- see the problem?",account_access
411119,411118,"@AppleSupport I have the 6s, yes I've tried everything",other_or_unclear
411463,411462,"@AppleSupport Hi. I’m trying to approve a Family Sharing request, but clicking on the notification hangs: https://t.co/9oTmjowAd1",subscription_management
411484,411483,What the heck...what’s up with the new update and battery power draining rapidly?! #applesupport @AppleSupport,software_update_issue
411479,411476,@AppleSupport how do I get podcast v10 back? V11 is useless. This entire update is horrible.,howto_or_feature
411461,411460,@AppleSupport is it possible to choose what point in an audio track starts on imovie for iphone?,howto_or_feature
2072715,2072714,"@AppleSupport my iPhone doesn’t connect to car BT properly, battery dies quick, apps close, lag comes, calls don’t work, etc What r u doing!",battery_drain
411455,411454,"@AppleSupport My iMessage icon gets stuck as if it’s still being pressed, bug? - running iOS 11.0.2 https://t.co/sKn7CiomDb",software_update_issue
2072701,2072700,"@115858 iOS 11 sucks, I get black screens out of nowhere and games such as Boom Beach crash and leave a black screen",software_update_issue
413121,413120,Hey @115858 @AppleSupport my iPhone is constantly freezing since updating to iOS11. Fix the issue and give us a version that works!,software_update_issue
414017,414016,NEW UPDATE GOT MY PHONE TWITCHING!!!! EXPLAIN @AppleSupport @115858,software_update_issue
858407,858409,"@AppleSupport I’m using version 11.0.2. Just installed it this morning and ever since my phone has been freezing, very laggy, and battery drains fast",battery_drain
875918,2073057,@115858 When are you going to fix the problems with IOS 11 &amp; 11.2 my phone is still jacked up.,software_update_issue
2073060,2073059,@AppleSupport this IOS 11 sucks omg 😮 my battery life dies so quickly Wtf,battery_drain
415775,415774,Terrible bug!!!Cannot login @145641 cook @115858 https://t.co/M6lJaYSBnC,account_access
415752,415751,@115858 @AppleSupport after I updated to #ios11 my 6s battery life reduced to less than half. I want ios10 back. You need to fix this. Please,battery_drain
415770,415768,MY MACBOOK WONT TURN ON JESUS TAKE THE WHEEL @115858 PLEASE,hardware_issue
1014506,1014504,"@115858 Does the battery life suck, like the new upgrade screwed my 7?",battery_drain
416146,416144,"Ever since I did the new IOS update, my phone has been freezing if i have a lot of apps open 😤 Thank you @115858",software_update_issue
888135,888134,@AppleSupport battery drain has gone even crazier with 11.0.2!!! Can this be addressed on the next update release?,battery_drain
2073345,2073344,@AppleSupport updated to iOS11 and instantly lost 3 years worth of pics on my camera roll. Anything coming to restore them?,software_update_issue
889021,889020,@AppleSupport hey how do I check what date these purchases were made https://t.co/t7z1iHz4Qe,howto_or_feature
888131,888130,@AppleSupport At home my iphone does not connect to Wifi incorrect password. When I restart the phone it connects. problem since ios11 updat,software_update_issue
2073437,2073436,"@AppleSupport, after i upgraded the software to ios 11, i have observed my phone’s battery charge draining fast as compared to ios 10. How can I switch back to ios 10 version?",battery_drain
2073441,2073440,the new iOS update has me fucked up. I know what you’re doing @115858 - I’m NOT getting a new phone anytime soon!! stop killing our vibe,software_update_issue
887744,887741,".@115858 Most unfortunately, iOS11 sucks (your battery dry) &amp; slows your phone to a crawl
https://t.co/LG31c073Gq",software_update_issue
416756,416755,"Hey @115858, do you wanna explain why an album I downloaded from my iTunes account got deleted after I updated to iOS 11",software_update_issue
2073431,2073430,"@AppleSupport What the hell is wrong with iOS 11.0.2? My battery life is even shorter now, aside from other problems. Geez! #appleproblems",battery_drain
416749,416748,"Hey @AppleSupport, what did you do to my phone with this latest update?  #clunky #nothingseemstoworkthesameway",software_update_issue
417293,417292,@AppleSupport iPhone 6 (iOS 11.0.2) Apple Music app crashes every time I launch it. Restartig the phone doesn’t fix the problem.,app_issue
417295,417294,iOS 11 is a complete disaster. Any plan to make it better? Specially for battery life? @115858 @AppleSupport,battery_drain
417566,417565,"Ummm...@AppleSupport ...what did I do...? Whenever I tap out of it, the screen resets but I’m not sure what’s happening to cause it. I thought it was a bug in iOS 11 and it would be fixed but after the 11.0.2...it didn’t fix https://t.co/CEnxsHqAP2",software_update_issue
417554,417553,@115858 the new iOS update blows. My phone freezes at least 4 times a day,software_update_issue
426177,426176,@AppleSupport Upgrading to 11.0.2 has killed my iPad battery life. Didn’t happen in iOS 10. Is there a fix coming soon?,battery_drain
6808,426171,@AppleSupport This update sucks! Everything on my phone is slower and the battery drains quickly!!,battery_drain
2076019,2076018,"@AppleSupport i got a new iphone 6 less than a year ago &amp; my touch id doesn't work, phone battery dies at 90% &amp;down volume button won't work",battery_drain
426396,426395,@AppleSupport i transfered from an 5s to a 7+ &amp; tried 2  transfer my apple ID to my new phone &amp; it asks for a verification code for old #,account_access
426402,426401,"@AppleSupport what the kind of god fuckery is the new update, my phone crashes all the time now since iOS 11 get ur shit together Apple",software_update_issue
2076098,2076097,@AppleSupport How can I remove IOS 11 from my iPad and reinstall IOS 10.  There are too many problems with 11 and many Apps no longer work.,howto_or_feature
903311,903309,@AppleSupport #iOS11Bug Toggling WiFi via Control Center only disconnects from the network;you still have to turn the radio off via Settings,software_update_issue
708633,708634,@AppleSupport New update didn't work. Literally - took an hour and then got an error message. Just deleted all of my texts in hope it would work. Sigh,software_update_issue
426722,426721,"@115858 iPhone SE is working like crazy after the update, you guys only care about iPhone X sales ??",software_update_issue
426734,426733,@115858 The latest update drains my battery,software_update_issue
431275,431274,@115858 your new update fried my phone and half my apps won’t open anymore 🙃,software_update_issue
903705,903704,@AppleSupport how can I add family member to share my iTunes Match?,howto_or_feature
430764,430763,"Strange bug in iOS 11.1 beta, only happen while on a call. All apps half covered. Means split screen coming to iPhone? /cc @AppleSupport https://t.co/hQOEMgWtHe",software_update_issue
366552,427102,@202814 @AppleSupport @115858 Our Iphone6 &amp; iphone7 have exact same issues you mentioned. I dont think ios11 was made for these iphones😓 super disappointed,software_update_issue
427104,427103,"iOS 11 has been nothing but complete shit since I’ve had it. 11.0.0, 11.0.1 and 11.0.2 and battery drain is still an issue. @AppleSupport",battery_drain
366106,2076216,@AppleSupport It’s killing my batter after update pls fix apple team pls...,software_update_issue
2076103,2076102,IOS 11 has ruined battery life on IPhones! Fix this 💩❗️ @AppleSupport @115858,battery_drain
427081,427079,"@115858 @AppleSupport weather app behavior post new update. will you be fixing it ever ?
false value and actual value in screenshots https://t.co/LaaXP34Q92",software_update_issue
427074,427073,@AppleSupport Since updating my phone processes wifi way slower as well as data. I keep being told to back up phone which I did but...,software_update_issue
427099,427098,"@115858 my WhatsApp doesn’t work with iOS 11, and the keyboard have a delay when I push the letters 😡 #ios11 #sucks #ios11sucks",software_update_issue
904114,904113,"Degraded performance, drained battery &amp; notification issues on different platforms on IOS 11.0.2 #IPHONE @AppleSupport",software_update_issue
427072,427071,@AppleSupport why when I do an update on my new 8plus it breaks! What is going on! It won't turn on now.......😭,hardware_issue
427427,427426,@AppleSupport How do I make a green screen video on IPhone’s IMovie,howto_or_feature
427429,427428,hey @115858 I think you guys owe me a new phone since you fucked up mine with this new update. 🙂  k thanks.,software_update_issue
904071,904069,"My phone is stuck on ""Verifying Update..."" and now I can't do anything. Please help @AppleSupport",software_update_issue
2076160,2076159,iPhone's battery life isn't anywhere near as good as it was with iOS 10 😏 @115858 @AppleSupport,battery_drain
2076302,2076301,"Hey @115858, when are you gonna fix the battery draining issue from the new update? My phone is dying faster than it’s charging 🙄",battery_drain
2076276,2076275,@AppleSupport since update to iOS 11.0.2 phone is freezing and can’t access mail. What’s happening???,software_update_issue
2076171,2076170,@AppleSupport my iPhone 6S with iOS 11.0.2 (15a421) has a major battery drain issue. There are some fixes?? Never have issues before #applefail,battery_drain
427859,427858,@AppleSupport the App Store down? Can’t update or download any apps on WiFi or cellular data,app_store_issue
428742,428741,"@AppleSupport the worst update ever, the battery life is so short doesn’t even survive for half day... not happy at all",battery_drain
428387,428385,@AppleSupport Brand new iPhone 8 plus and it won't let me check for a software update and won't even show me the iOS its currently on. Why?,software_update_issue
2076268,2076267,"@115858 Ever since the update, notifications arent showing &amp; my camera isnt taking pics nor video; just get a black screen.. #NotCool #Apple",software_update_issue
2076257,2076256,"@AppleSupport I updated my phone to IOS 11 and it sucks, it’s  Slow,battery dies within a couple hours everything’s messed up!! #fixit",battery_drain
427833,427832,@AppleSupport @115858 the battery life of my 6S is horrendous after iOS https://t.co/t4CyQ5ZBMd REALLY need to address this ASAP,battery_drain
904689,904688,"@AppleSupport @116333 @119462 @123857 @115858 Crazy battery life with 11.0.2,#iPhone6s is still frozen. #ios11 is the worst update ever",battery_drain
735929,735928,"@AppleSupport since I’ve updated to iOS 11.0.2 my phone keeps freezing, going black and turning itself off.. what is going on? 🙄",software_update_issue
735918,735917,@AppleSupport do you deliberately make us update our phones to ruin battery and force our hands into a new phone #iphone6 battery drain,battery_drain
2076289,2076288,@AppleSupport @116333 @119462 @123857 @115858 I just want a decent battery life on iphone 6s.fix it or give me an option to revert to ios10,battery_drain
427835,427834,@AppleSupport I was charged for a subscription that I ended and y’all owe me $15.,payment_or_refund
428358,428356,@AppleSupport Basic guys! Basic! iOS 11.0.2 is draining the battery even while charging. Why? Battery life is the most important thing.,battery_drain
426724,426723,"@116333 recently updated to IOS 11.0.2 and with this battery consumption is more and alsoprocess is very slow, pls release the new version",software_update_issue
428390,428389,This new update got my phone all the way fucked up not here for it @115858 😒,software_update_issue
2076293,2076292,"@115858 are you going to do something about this AWFUL software update? My iPhone is lagging too much, applications always crash..",software_update_issue
428338,428337,"This #appleupdate crashed my iphone. Missing calls, voicemails &amp; texts all day since updating. Can an update be removed? @AppleSupport",software_update_issue
428712,428711,Has anyone else experienced this problem? #iOS11 renders gray images distorted or places a wrong image @115858 #Cordova v7.0.1 #iOS https://t.co/TYNhfCGUI1,software_update_issue
735931,735930,"@115858 what is going on with your latest update (iOS 11.0.2) !?!? Can’t call on speaker, Bluetooth constantly disconnects, and lots of Lags!",software_update_issue
428750,428747,Why is my iPhone tripping w this new update @AppleSupport,software_update_issue
735914,735913,"@115858 Your new update has destroyed my iPhone 7 battery life INCLUDING my Apple battery case! Why? 😡 I now want to leave, not upgrade!",battery_drain
735956,735955,@AppleSupport since update my alarm comes on very loud and no longer has a setting for a nice subtle wake up - scares the 💩 out of me,software_update_issue
434681,434682,Horrible UI bugs in iOS 11.0.2 @115858 please fix this. Never seen such kind of UI issues in iOS before. @AppleSupport https://t.co/zP1YSWbG64,software_update_issue
905231,905230,Anyone else’s iPhone 100 times slower or just constantly freeze since the update? @AppleSupport,software_update_issue
735916,735915,iPhone battery life poorer and poorer by the day!Latest update done purchased more storage to handle new back up as advised @AppleSupport,battery_drain
2076320,2076319,@AppleSupport why does my iphone6s have so bad battery life. I need to charge it like four times in a day.,battery_drain
428745,428743,Dear @118936 @AppleSupport why don’t my updates update since the iOS update? It’s so annoying.,software_update_issue
429156,429155,@AppleSupport can you guys seriously fix the bugs of this new update. My phone is acting so terrible I don’t even want another apple product,software_update_issue
735958,735957,.@115858 fix your battery issues on ios11 otherwise I'll be forced to get a Pixel (please do internal tests for these things before release),software_update_issue
428670,428668,@AppleSupport I removed the cookies and disabled extensions. Still not working.,other_or_unclear
428684,428682,Ever since the second to last iOS update my phones battery life is shit @115858   @AppleSupport wtf?,battery_drain
905784,905783,@AppleSupport battery draining in ~3hrs after a full charge on moderate use...need to rollback to ios10.3.,battery_drain
429163,429161,@AppleSupport since the update my phone has been performing terribly,software_update_issue
433149,433147,@AppleSupport Done all off that and it still doesnt work,other_or_unclear
2095280,2095279,@115858 is there a problem will the new update!My battery life on my SE mobile doesn’t last a day now??,battery_drain
429158,429157,"@AppleSupport Have iOS 11.1 on my 7, and iOS 11.021 on my new 8. Cant sync. Swedish support tell me to wait for new update for 8. NOT OK!",software_update_issue
906402,906400,@115858 why has the new iPhone update destroyed my battery life??,battery_drain
2076086,2076085,"@applesupport, hi! Hope you are well. Am I being charged for each song on Ty Dolla $ign's coming album? Received many receipts for 1 album!",payment_or_refund
2076430,2076429,@AppleSupport  - since upgrade calendar keeps sticking on a letter when put location in. Have to wait a few seconds before it continues,software_update_issue
2076388,2076387,"@115858 iOS11 broke my phone, it’s ok though, your customer service guy said it works fine on his phone 🙄 #helpful #bellend",software_update_issue
2095290,2095288,FU @115858 your new update has ruined my phone,software_update_issue
906821,906819,@AppleSupport how can I use my AppleWatch as an alarm clock when it’s charging and locked?,howto_or_feature
429581,429580,#iOS11 is draining battery. #iphone5s @115858 @AppleSupport,battery_drain
430170,430169,why the fuck does my phone say i have no sim??? i need answers @ATT @115858,network_connectivity
429557,429555,@AppleSupport just updated to ios11.0.2 and now cannot make calls and calls I receive get disconnected!,software_update_issue
366047,430152,@AppleSupport I lost 3% just opening and sending this tweet. The battery drain is horrific.  #fixiOS11,battery_drain
430179,430178,"@AppleSupport hi my phone is off and won't charge, how do I fix this cause its my birthday and people are tryna contact me?😭😭😭😭😭😭😭😭😭😭😭😭😭",charging_issue
238770,2095330,@115858 My iphone 6s plus battery drain faster than earlier after updates 11.0.2 pl sole this issue,battery_drain
2095387,2095386,Hey @115858 thanks for the new update my phone went from working fine to proper fucked looking after you customers with your quite cheap technology 👍🏼,software_update_issue
2095334,2095333,@115858 Ever since I updated to iOS 11.0.2 the battery life on my iPhone Drains so fast.,battery_drain
2095341,2095340,Apple please fix this laggy IOS 11 bugs and fix the battery life problem as soon as possible.It's so irritating! @115858  @AppleSupport,battery_drain
2095404,2095403,"Is it just me, or is this new iPhone update draining my battery? @115858",battery_drain
908112,908111,@AppleSupport What’s the plan for increased battery life? I literally went from 78% to 39% in an hour. #iphone #apple 📱🔋,battery_drain
2095410,2095409,@115858 why does my iPhone7+ keep crashing after the update.&amp;why do the songs in music app say “item not available.”I pay for it monthly.,software_update_issue
430154,430153,"@AppleSupport @116333 Major issues with iOS 11.0.2. Notification problems, app update issues, iMessage issues. This is really bad Apple. 🙈",software_update_issue
2095379,2095378,@AppleSupport ever since the new iOS update my step tracker on the health app doesn’t work. Please can you help?🚶‍♀️,software_update_issue
